text,rating
"Kecewa banget sama Telkomsel. Kenapa tidak ada kuota 80GB harga 100ribu 4G? yang 50ribu 40GB aja udah ga ada, padahal bisa beli 2 kali kalau yang 50ribu dapat 40GB. Rugi banget masa jauh banget perbedaannya, serasa ga adil banget dibeda-bedakan padahal saudara saya ada paket itu. Kenapa di saya tidak ada? coba lebih bijak lagi, lebih adil lagi. Jangan mahal-mahal. Ga bikin bangkrut, kan?",1
"my telkomsel sangat bagus dijawa timur, oke fiturnya makin lengkap bonusnya juga makin banyak makasih my telkomsel makin oke hadiAh juga makin oke",5
"mau beli kuota aja ribetnya minta ampun, padahal jaringan udah bagus banget ahruejenxdus pntnrjekk",1
sangat baik,5
apl lemot,1
"maunya sih kasih bintang lima tapi sinyalnya lelet, terpaksa saya kasih bintang satu, mohon diperbaiki sinyal didaerah kami gunung megang dalam kabupaten muara Enim Sumatera Selatan",1
sinyal nya ampas apk error saat isi paket pulsa terus sama tidak berkurang,1
Gak jelas beberapa kali mau instal apk tidak ter instal ngabisin kouta aja,1
gaguna banget nih aplikasi,1
"error mulu, niat update gak sih makin kesini apk makin rusak sering error sering bngt gagal saat pembayaran",1
tiap bulan naik terus harga paketan jadi mahalllllllllll..... skrg agak lemot. tolong lh di kondisikan harga dan kualitasnya... lama² banyak yg pindah ke yg lain,2
Spesial ultah 30 tahun telkomsel ngga niat banget kasih promo diskon nya. Padahal pengguna telkomsel banyak tapi vouchernya dikit banget. periode 26 Mei-25 Juni 2025 tapi wtk k cs gapari sdh tdk ada voucher merchantnya. Beda banget dengan promo shopeepay serba 1000. Kuota diperbaharui setiap harinya jadinya bisa merasakan manfaatnya,1
"UNINSTAL, ngeselin cek kuota muter2 ber jam2, eh bbrp hari kemudian pulsa nya kemakan internet krn kuota hbs",1
masa baru isi pulsa ga nyalin paketnya langsung ke sedott siii gjls sama masa paketan Masi ada 12 GB masa gabisa dipake si aplikasi anehhh huuuu 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎🤦,2
internet nya terlalu mahal biasa nya 100gb harga 100 rbu ini udah gk ada lagi lama2 pengguna telkomsel lari semua ke internet yang lebih murah,1
"gausah make Telkomsel sinyal jelek,kadang hilang sinyal pdhl sebelum itu Masi full,perbaiki tu sinyal dulu",1
tolong diperbaiki ya jaringannya...,2
"apa apaan, buka Telkomsel aja ga bisa, padahal paketan masih banyak. login ep ep aja bisa login Telkomsel gabisa, seberat itu kah Telkomsel?",1
eror mulu heran.. mau cek kuota aja lama banget ga bisa2... tolong di perbaiki...,3
😁,3
"setiap DATA HABIS, PULSA PUN IKUT LENYAP, siapa yang ngambil woeee",1
kenapa si sering tidak konek kalau mau cek di apk,1
"mkin sini mkin mahal, 150rb cuman 93 gb, kemaren 150rb 130 gb lebih",2
"apk nya bagus, tapi super duper lemot, sebagus apapun jaringan kita dia tetap tiga L( lemah,letoy,lesu)",2
mantap,5
"dulu pakai Telkomsel waktu covid dibawa kemana mana bisa dipakai sekarang susah bgt sinyal ny kalau mahal kualitasnya jangan menurun dongg atau krn kemarin dik*ru*si itu kah?? mangkanya kok sekarang Telkomsel gini, dikeramaian sinyal jelek duhhh nyesel jadinya",1
", sama saja ni mau update tidak juga sama saja lemot apk nya duuuuh. ini baru update apk nya, tolong bug nya di kondisikan lah masa force close. Ayolah feature yg tidak guna hapus sj",1
aplikasi nya sangat berat gak bisa sat set nunggu tua dulu baru ke buka,1
Jaringan Nya buruk,1
bagus banget banyakin gratisan koutanya lagi ya,5
tolong dong jaringannya di perbaiki lagi!!! masa harus di restart mulu baru dapat jaringan. udah 4G masih aja tetap lelet !!,1
oke,4
"mantap jiwa, joss",5
"aplikasi ga mutu, loading mulu pdahal jaringan bagus, menu banyak g bisa dibuka",1
"saya tidak mengerti mengapa mereka berkomentar buruk terhadap Telkomsel, padahal Telkomsel sudah jauh lebih baik dari sebelumnya, dan banyak juga bonus yg saya dapatkan dari Telkomsel sini, semoga Telkomsel selalu maju menjadi kartu terbaik di negara Indonesia.",5
𝑘𝑢𝑟𝑎𝑛𝑔𝑖 𝑢𝑝𝑑𝑎𝑡𝑒𝑑 𝑝𝑒𝑟𝑏𝑎𝑛𝑦𝑎𝑘 𝑝𝑟𝑜𝑔𝑟𝑒𝑠𝑠𝑒𝑑,5
jos,5
my Telkomsel memang bagus,5
"saat butuh kuota internet gak ada promo yg terjangkau, pas udah terlanjur isi data internet yg lain eh Telkomsel ada promo murah.",2
Sayah Suka',5
"sering eror,pemnjunjuk sisa kuata tidak akurat",3
🥰🥰🥰,5
sangat bintang 5,5
"sinyal ilang ilangan terus 😡. chat cs cuman di suruh restart hp, matiin hp, mindahin kartu ke hp lain kan tolol. sekalinya di bantu up ke team network cuman di refresh doang. yg bermasalah itu sinyal Telkomsel bukan hp saya 😡👎",1
dipke bermain game tdk recomended karena jaringan nya leg,1
"keren, banyak promo terbaik my Telkomsel",5
mantap jaringan lancar tidak lemot pokaknya mantap betul Telkomsel maju truss pantang mundur pokoknya mantap deh buat Telkomsel dan jangan lupa tower nya di perbanyak lagi,5
"aplikasi nya berat, lemot buka aplikasi lain lancar, buka my Telkomsel muter"" trus",1
"loading lambat, fitur menu berlebihan banyak tak jelas fungsi dan manfaatnya",2
"aplikasi apaan, dibuka muter2 terus. banyak layanan juga percuma karena gak fungsi",1
"laporan pengguna indihome, jadi ribet",1
sangat puas,5
bagus,5
"Kualitas Jaringan Internet di wilayah (Warakas, Tanjung Priok, Jakarta Utara) buruk. Sudah pengaduan melalui aplikasi MyTelkomsel, tidak ada pengecekan dan perbaikan. Hal ini sudah berlangsung ± 2 bulan! *Restart hp, tidak berpengaruh. Jaringan internet tetap buruk!",1
banyak sekali bonus kuota geratis nya sampai 50GB,5
"aplikasi gak jelas, kita Mau daftar login tetap saja bilang terjadi kesalah",1
"Assalamu'alaikum Permisi mau memberi tau kenapa sering gagal login saya hapus cache sudah, restart ulang hp sudah, pokoknya sudah semua yg di saran di rating ulasan, tetap tidak biso login saya, jaringan saya lancar niat tetap tidak biso anehkan, jika biso tambahi akses login jaringan saja samo kayak MyTelkomsel basic biar gampang loginnya, sampai sekarang masih menggunakan MyTelkomsel basic saya. Mohon di jawab 🙏",2
"mulai hari ini 11 Juni 2025 saya mengaktifkan paket YouTube premium, gagal dan sudah berulangkali, sangat mengecekan sekarang Telkomsel, penangan nya sudah mulai lambat",1
penurunan kualitas sekarang agak sulit dibuka.. jaringan bagus wifi juga ok. tapi fitur sering memuat dan gagal,1
"jujur gw kecewa sama mytkomsel harganya makin maha ,yang dulu 15rb-20rb 4gb-6gb 30 hari sekarang udah gak ada,malah sekarang 20rb cuma 14 hari,udah gitu buka apknya berat banget harus nunggu lama,hanya orang sabar si yang make apk ini,tapi se tebal apa pun kesabaran seseorang kalo make apk ini bakalan menipis",1
jaringan Telkomsel sangat jelek di Kabupaten Bone.... sangat mengecewakan beli kartu Telkomsel mau pindah ke XL aja,1
babi. pas sudah isi pulsa. malah promo hilang.,1
sangatttt terbaikkkkk❤❤❤❤❤,5
terbaik,5
sinyal ancur,1
cukup baik,5
tolong perbaiki sinyalnya kadang hilang/lemot,5
makin kikir,1
okeeee,4
kurang sat set loadingnya,4
"kartu sampah ini, baru isi pulsa eh sudah kesedot, harus nya internet pakai data jangan pakai pulsa,",1
"aplikasi nya sekarang lemot parahh😭😭, tiap buka fitur ngga mau keluar jadi harus uninstall lalu instal lagi tiap mau buka fitur",1
"Telkomsel sampah,apk nya berat,disuruh restart ulang, tp hasil nya sama aja",1
"Aplikasi lumayan berat loading lama,",2
aplikasi sering eror. ngecek pulsa atau kuota aja gk bisa. dn setiap pengisian internet area yg tidak d tempati alhasil kuota tidak terpakai,1
keren bgt,5
"apaan sih apk kok gabisa dibuka loading mulu..., jaringan lancar, apk udh update masih aja sama plus tiba2 ada tagihan paket darurat padahal gak pernah ambil paket tsb. memalukan buat base operator terbesar di indo",1
ok,5
"bisa bikin aplikasi nggak sih, jaringan bagus tp aplikasi gabisa dibuka.",1
"sangat bermanfaat, isi pulsa, Kouta internet lebih murah",5
"di MyTelkomsel ,jadi lacar disemua urusan, saya sejak awal mengenal hp/pulsa/quota.., gk pernah ganti kartu..!!!",5
Sering ngelag dan tidak lancar pada saat memakai aplikasinya,1
"makin lama makin mahal bjingan, cepet abis pula khtl",1
sangat puas,5
berat sekali di buka. heran betul🤦,1
udah aplikasi makin berat .. sinyal nya makin busuk aja ini kalo gini terus pindah provider👎,1
Mantab Telkomsel,5
aplikasi ini sering error Sagat menganggu .ketika inggin beli paket eeee male error.,1
mending lu fokus jualan I-Phone aja gk usah bikin apk klo di pake buat beli kuota aja gk bisa..sistem yg eror knp mlh nyalahin jaringan internet suruh nunggu 1 mnt pdhl dari kmren aja emng gk bisa pke dana ggl.pke pulsa alasan jaringan. trmsh,1
bagusss bangett,5
"makin aneh, sering gagal konek",2
Aplikasinya kalo dibuka lemot. Di refresh-refresh tetap saja gak mau update. Entah terlalu berat kapasitas aplikasinya atau sinyal. Intinya lemot saat dibuka.,3
load homescreen lama bgt mau beli paketan jd kedelay lama,2
Aplikasi sering error. Aneh,1
"sumpah dah, makin hari makin pelit aja nih Telkomsel. Jujur saya udh gunain ini kartu dari lama, dari jaman kalian belum pelit ngasih harga. Skrg kuota yang sering saya beli 100GB 150 RB aja kalian hapus, ga bngt. Jaringan kalian ga se wow itu kok, tolong kasih harga ngotak dikit lah. Masa skrg 100GB 190RB? bagus, naikin aja semua, coba aja kalau masalah jaringan, kalian diam aja.",1
"Paket Unlimited Sehari, Sangat Membantu Untuk Kaum Rebahan.",5
"my telkomsel makin kesini makin buruk. sinyal sebagus apapun tetep aja tiap buka apknya lag, muter-muter gajelas. ! respon dan perbaiki secepatnya!",1
apk nggak jelas eror tolong perbaiki,1
sekarang Telkomsel setiap buka aplikasi ini lambat dan sering eror Telkomsel sudah cepat dan baik akan tetapi akhir akhir ini lambat buka aplikasi Telkomsel nya.. mohon di perbaiki agar supaya akses lebih cepat..,3
"semakin kesini semakin menjadi telkomsel ini, pelayanan makin buruk biaya makin di tekan, sering gangguan di aplikasi, biaya makin naik bukan makin bagus, kouta semakin mahal, jaringan makin jelek, hari di kurangin, bukan menggiring opini, ini realita, apa user telkom yang lain gak merasakan kebijakan telkomsel yang semakin menjadi ini. sangat di sayang kan provider sebesar telkomsel ini. terimakasi.",1
internet lancar.,5
sinyal lemot.. meski kuota banyak,3
ok,5
lambat banget,3
good apk,5
lemot kali,1
"WOI KAU KALAU KASI HARGA PAKET DATA NGOTAK LAA JING, SDH TAU PAKET DATAMU MAHAL TPI ENDA SESUAI SMA JARINGAN MU JELEK LELET, SUKA ENDA STABIL, MAHAL AJA TPI ENDA SESUAI SMA HARGA DI JUAL DASAR, ADA HARGA ADA KUALITAS, APA HARGA MAHAL KUALITAS JELEK, JARINGAN JELEK, LELET MAHAL LAGI SHIBALL",1
"gak bisa klaim kuota premium gratis di stamp daily cek in,padahal sudah beli pulsa/ kuota di periode yg sama,masih terkunci,bagaimana solusinya,,?",1
lumayan,3
sering susah di akses,1
ngeleh,2
"paket kok jadi mahal mahal ya, tarif berubah ubah, banyak menu ini itu pusing saya, padahal saya pelanggan Telkomsel dari jaman hape jadul, sampai sekarang,.enak kalau sinyal kencang, makin lemot aja ini, tarif makin mahal, tolong yg di perbaiki system dan kwalitasnya dulu",2
"Aplikasinya kebanyakan error, memangnya butuh internet secepat apa sih",2
"Sisa paket ku 6gb, sisa pulsa ku 6rb sekian, jam 10 malam wifi rumah aku nyalakan ""niatnya biar gk nyedot pulsa walau paket ku habis waktunya"" ternyata ekh ternyata paket ku 0gb, pulsa 0rp. Gilaaaaa 6rb uang receh tp cara mainnya bikin aku mual",2
"makin lama makin lemot yaa ,bngst",3
aplikasi gak jelas..baru ngisi paket data 21GB semalam langsung habis gatau kemana..udah mengajukan masalah malah gak ada penjelasan pasti..gak jelasss bangeeet ini baikot aja dah nih Telkomsel gak jelas,1
baguss,5
Kapan mytsel support Qris,3
Crash terus apk nya. ngebug terus ga paham udah hapus cache juga ga ngaruh. mana makin mahal terus harganya,1
perlu ditingkatkan lagi sinyal nya mulai lemot check and ricek,4
ga ada bintang 0 ya?,1
ok,5
"Aplikasi yang ratingnya buruk dan respon usernya tidak baik, namun belum ada kepekaan pihak developer untuk melakukan perbaikan yang lebih baik demi keamanan dan kenyamanan untuk para usernya... saya baru saja mendownload aplikasi ini, setelah sukses Log in.. didalam halaman/beranda selelau muncul ""Terjadi Kesalahan"". Dahlah 🤣🤣",1
sering gak respon..klaim bonus berhasil tetapi tidak dikirim,1
sangat baik,5
Skrg jd makin mahal ya beli paket data telkomsel nya.,1
aplikasi penipu,1
ok,5
ok,5
Kalau mau lihat sisa kuota dan pulsa harus di uninstall dulu baru instal ulang karena tidak bisa update.,3
"makin parah aja MyTelomsel ini. makin lelet aja lo. apakah trlalu banyak fitur"" kah. ngecek pulsa pun ga bisa lo. ke mana ni. tambah lagi paket datanya mahal bangat.",1
sudah kecepatan telkomsel semakin hari semakin lelet di tambah lagi aplikasi ini lemot. semakin yakin pindah ke provider lain,1
"buka aplikasi untuk cek sisa kuota sama mau beli selalu loading laamaaaaa bangettt, padahal jaringan bagusss ini selalu kejadian teruusss, tolong perbaikannya",1
Layanan mudah dengan my telkomsel.. TopMarkotop 👍,5
bikin pengaduan tapi gak dapet solusinya,1
murah,4
"burik,kadang muter muter jaringannya gak muncul sisa berapa kuota sama saldo pulsanya gw ada ujian make examora gw kira abis gara gara muter muter doang mau beli pulsa di kantin tapi kadang lama banget masuknya pulsanya udah beli paket darurat ternyata masih ada",1
aplikasi buruk,1
gk jelas bener ni aplikasi. loading terus,1
"awal2 gaada kendala tapi skrg gatau knp stamp berhadiahnya itu ga bisa diklaim pdhl selalu rutin check-in, tombol klaimnya itu ga muncul gitu. TOLONG DIPERBAIKI.",4
jelek bgt nih aplikasi,1
entah lah makin kesini makin gk jelas..,1
sinyal kencang tapi aplikasi susah di buka,2
"Gimana nih, kenapa makin ke sini makin mahal aja harga paketannya.",1
mantap,5
"gk jelas, apk sampah",1
Sangat sangat bagus jaringan Telkomsel di setiap daerah pasti ada dan jaringannya pun tidak lemot 👍,5
bagus,5
"makin kesini makin susah masuknya,, lemot banget,,, mohon diperbaiki txs",5
"ini niat bikin aplikasi atau tidak? aplikasi sering loading, padahal jaringan bagus, pake wifi pun yg sekelas starlink aja tetap nggak bisa dibuka.. loadingnya minta ampun.. mau cek sisa saldo sama kuota aja susah.. diperbaiki dong. jaringan udah lemot, aplikasi juga lemot.. parah!!",1
game ini sangat bagus,3
mntap,5
lemot,1
"berat, aplikasi basic pun sama saja",2
bagus,5
"makin ke sini aplikasi Telkomsel makin parah bukannya makin bagus dan gampang di pakai,malah sekarang padahal jaringan lancar tapi pas mau masuk aplikasinya ngeleg nya minta ampun sampe ga bisa masuk,harus hapus data dulu baru bisa masuk lagi, itu pun cuman selang sehari doang nanti gitu lagi",1
APK BUSUK. lemot amat,1
loading terussssss!!!???! mau beli paket aja susah buat apa ada apk nya kalo gabisa di pke??!!!,1
sangat baik,5
bagus,4
jangkawan luas,5
Paket nya kok jadi pada mahal gini,1
"lelet dan menu g keluar, jaringan lancar",1
top,5
"Apl Sampah,,,, makin kesini makin jelek,,,",1
jaringan terbaik selama saya pakai TELKOMSEL👍🏾👍🏾,5
sangat bangus dan gampang,5
beli paket unlimited jam 23.00 & berakhir jam 00.00 kan bangke,1
kalo aku yes,5
"pembaruan tarif, tapi gangguan sinyal dan aplikasi berat",1
"sumpah tolong dong perbaiki, error mulu ni apk nya terus juga jaringan lemot+kuotanya mahal² bgt",1
sudah satu minggu gak bisa login.,1
"Perbaiki apknya lah min, jelek bgt pdhal sinyal bagus, tapi sering untuk cek kuota aja susah",1
loading aja terus sampai orang beralih ke operator lain,1
sering bengong,1
"anu, tolong Kouta unlimited nya jangan dibatasi oleh FUP, saya mau download data game. berbicara dengan (nada lembut)",2
sangat memuaskan,5
aplikasi yg memudahkan dalam pembelian produk telkomsel,5
saya sangat menyukai aplikasi ini😊 Terima my Telkomsel 🥰,5
bagussss sekali,5
oke bro,5
sangat sangat membantu,5
kalo seumpama ada menu tuker poin undi nya gak satu² sepertinya lebih enak,5
layanannya sangat bagus,5
good,5
"udah lah mahal, jaringan nya lag pula",2
Kartu kontollllllll,1
mak jos,5
lagi buruk. eror trusss.,1
tingkatkn lgi pitur my telkomsel,4
"tolong lah ngasih kuota yang bersahabat, mass iya 14gb 100k lebih, mikir apa anda, mending beli kartu perdana udh dapet 70gb 😭😭",1
"apk busuk, sinyal bagus tapi pas login ngeloading mulu",1
berguna sekali,5
apalah poin bnyk¹ gbs ditukar,3
"ni apalah beli paket internet pun susah bener, tolong perbaiki bug nya",1
oke,5
Lambat aplikasinya di jaringan Full sinyal. harus clear cache dahulu agar normal. terus terusan seperti itu. Oppo Find X8,1
paket mahal kualitas sinyal gak bagus,1
mantap murah banget pulsa,5
suka habiskan pulsa tanpa di pakai ga jelas amat nih apk,1
aplikasi error tidak guna,1
apk ngak ada guna. Kartu gua simpati udh belasan tahun dipakai. Tiba2 ada tawaran rubah ke Halo dan janji bisa balek ke Simpati lagi. Pas balek kartu gua yg biasanya sakti jadi kartu baru dg paket yg ditawarkan gila2an. utk 8GB aja di tawarkan 65rb bahkan ada yg 80rb. Jadi takut dg apapun yg ditawarkan yg ditawarkan oleh operator yg nelp... Sekarang terpaksa rubah no OPT ke kartu yg baru. Merepotkan aja,1
makin mahal jaringan nya lemot,1
"saya sudah membeli pulsa prabayar telkomsel lewat mbanking bni sebanyak 3x hari ini 11 juni 2025 dan sudah terpotong beserta adminnya lalu pulsa 3x itu tidak masuk ke nomor telkomsel saya !!!!!!!! pulsa saya yang hendak saya gunakan membeli paket dengan jumlah nominal yang saya kehendaki dinyatakan gagal padahal notifnya menyatakan transaksi berhasil. saya sudah merestart hp saya, menggunakan jaringan internet sangat stabil, lalu maksud anda apa ya?",1
"aplikasi sering error tolong tingkatkan lagi, jaringan nggak bagus suka mati sendiri dan harga juga mahal, nggak ada peningkatan yang jelas juga buat point yang ditukarkan. saran saya tingkatkan saja jaringan nya agar tidak hilang sendiri walaupun jaringannya jelek",2
"aplikasi brengsek, buat daftar telpon jawabannya sedang sibuk terus 😡",1
"Harga paket terlalu mahal, tolong sedikit dikasih murah kah. Kenapa Paket data diujung masa aktif, walaupun masih banyak sisa, tapi lemot banget. BUMN nya jangan cuma nyari untung, tetap pikirkan pelayanan buat masyarakat.😡😡😡",1
bagus tapi tidak seoerti dulu harga dan hadiah kouta gratis nya,4
sinyal buruk,1
"CS lambat, bot veronika sangat tidak berguna dan kurang interaktif menjawab keluhan sesuai kendala. aplikasi berat.",1
